image nr;Description;Food classification;Complexity (amount, number of items);Natural vs transformed;Sweet vs savory;State of food;Food vs nonfood;FPC;S;P;C;E;H;SS;AN;  CRjpeg;  CRgif;FC;SE;NPO;  MIGh; MIGs; MIGv ;MGS;NC;CF;R;G;B;Average_Valence_ALL;St_dev_Valence_ALL;Average_Valence_UK;St_dev_Valence_UK;Average_Valence_US;St_dev_Valence_US;Average_Valence_JP;St_dev_Valence_JP;Average_Arousal_ALL;St_dev_Arousal_ALL;Average_Arousal_UK;St_dev_Arousal_UK;Average_Arousal_US;St_dev_Arousal_US;Average_Arousal_JP;St_dev_Arousal_JP;Average_Health_ALL;St_dev_Health_ALL;Average_Health_UK;St_dev_Health_UK;Average_Health_US;St_dev_Health_US;Average_Health_JP;St._dev_Health_JP;Average_Desire_ALL;St_dev_Desire_ALL;Average_Desire_UK;St_dev_Desire_UK;Average_Desire_US;St_dev_Desire_US;Average_Desire_JP;St_dev_Desire_JP
725;Dried daikon strips radish;Asian;complex;Transformed;Savory;;Food;0.2533;4.6672;67.8418;0.0535;0.3821;0.9772;0.4002;0.0012;0.3073;0.0940;2.662;2.4177;0.1383;0.0473;0.0677;0.1079;0.4413;1223;32.7402;0.4273;0.3630;0.2097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;Buckwheat  Noodles;Asian;complex;Transformed;Savory;;Food;0.4206;4.9195;68.2485;0.0979;0.3742;0.9604;0.3343;0.0014;0.3714;0.1172;2.953;2.7558;0.1283;0.0766;0.0778;0.1802;0.5672;608;17.5225;0.3729;0.3410;0.2861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;Soluble Coffee;Universal;complex;Transformed;Savory;;Food;0.0870;4.2366;70.8363;0.0751;0.3914;0.9836;0.3228;0.0012;0.2542;0.0792;2.150;2.1670;0.1683;0.0430;0.0394;0.0552;0.3255;888;13.5781;0.5305;0.3146;0.1549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;Soluble Coffee;Universal;complex;Transformed;Savory;;Food;0.2037;4.4082;72.0942;0.1010;0.3394;0.9710;0.3419;0.0013;0.2987;0.0923;2.317;2.2928;0.0883;0.0477;0.0788;0.0901;0.5250;1128;24.7790;0.5579;0.3221;0.1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;Green tea leaves;Asian;complex;Transformed;Savory;;Food;0.0979;4.2218;71.6313;0.0696;0.3863;0.9807;0.3526;0.0012;0.2577;0.0774;2.200;1.9656;0.1317;0.0347;0.0460;0.0645;0.3164;839;11.4255;0.4204;0.3832;0.1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;Green tea leaves;Asian;complex;Transformed;Savory;;Food;0.1408;4.2906;72.7741;0.0895;0.3657;0.9735;0.3527;0.0013;0.2806;0.0818;2.300;2.0236;0.0750;0.0350;0.0655;0.0816;0.4042;860;14.2545;0.4392;0.3964;0.1645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;Curry roux;Asian;1;Transformed;Savory;;Food;0.1322;4.0360;63.7441;0.0201;0.3815;0.9925;0.3479;0.0013;0.2141;0.0622;2.156;1.7600;0.1733;0.0335;0.0233;0.0590;0.1357;532;14.8178;0.4960;0.3416;0.1624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;Curry roux;Asian;4;Transformed;Savory;;Food;0.1290;4.2710;66.1818;0.0277;0.3780;0.9902;0.3558;0.0013;0.2321;0.0747;2.245;1.8309;0.1750;0.0431;0.0350;0.0578;0.1896;802;13.1818;0.4983;0.3401;0.1616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;Curry roux;Asian;4;Transformed;Savory;;Food;0.1450;4.3418;65.9642;0.0300;0.3752;0.9902;0.4148;0.0013;0.2382;0.0787;2.281;1.8795;0.2200;0.0383;0.0353;0.0635;0.1997;687;12.2193;0.5038;0.3349;0.1613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;Icecream;Universal;complex;Transformed;Sweet;;Food;0.2013;4.2729;62.7343;0.0151;0.4287;0.9942;0.3846;0.0012;0.2235;0.0770;2.456;1.7768;0.1450;0.0344;0.0111;0.0431;0.1218;471;13.0220;0.3716;0.3274;0.3009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;Icecream;Universal;complex;Transformed;Sweet;;Food;0.2671;4.4011;62.7782;0.0167;0.4280;0.9933;0.3824;0.0012;0.2300;0.0770;2.481;1.7861;0.1933;0.0323;0.0169;0.0405;0.1270;396;13.9985;0.3695;0.3282;0.3022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;Icecream;Universal;complex;Transformed;Sweet;;Food;0.2958;4.4265;62.9816;0.0181;0.4268;0.9927;0.3822;0.0013;0.2340;0.0776;2.485;1.8034;0.1767;0.0297;0.0142;0.0446;0.1330;405;14.7260;0.3698;0.3277;0.3025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;Instant Ramen Noodles;Asian;1;Transformed;Savory;;Food;0.2341;4.6070;69.3749;0.0778;0.3623;0.9731;0.3568;0.0013;0.2982;0.0867;2.288;2.8074;0.2483;0.0341;0.0631;0.0992;0.4793;1459;35.7485;0.4096;0.3778;0.2126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;Horse mackerel;Asian;1;Natural;Savory;raw;Food;0.1708;4.8460;71.3599;0.0733;0.3296;0.9725;0.3653;0.0013;0.2971;0.0843;2.352;2.2470;0.2250;0.0569;0.0438;0.1022;0.3210;1137;8.4984;0.3557;0.3384;0.3059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;Mozzarella cheese and Tomato sauce Gnocchi;Western;complex;Transformed;Savory;;Food;0.6175;5.2300;68.8280;0.0857;0.2573;0.9623;0.5586;0.0011;0.3993;0.1279;2.988;2.4910;0.2900;0.0684;0.1050;0.1398;0.7031;2622;70.5792;0.5566;0.3474;0.0960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;Boiled cream of leek;Western;complex;Transformed;Savory;;Food;0.5057;5.0522;68.5768;0.0701;0.2795;0.9683;0.4789;0.0011;0.3701;0.1210;2.981;2.2320;0.2600;0.0343;0.1286;0.1183;0.5506;1310;40.8986;0.4134;0.4098;0.1768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;Cereal Galette and Whole wheat pasta;Western;complex;Transformed;Savory;;Food;0.2940;4.7994;69.0685;0.0691;0.3225;0.9720;0.3726;0.0012;0.3232;0.1046;2.736;2.1604;0.2217;0.0420;0.0877;0.1187;0.4732;1408;32.7968;0.4348;0.3797;0.1855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;Tom yam kung;Asian;complex;Transformed;Savory;;Food;0.4995;5.1275;62.0968;0.0258;0.3354;0.9884;0.3686;0.0012;0.2647;0.0897;2.529;1.7989;0.2383;0.0463;0.0341;0.0603;0.1918;1122;34.0301;0.3828;0.3455;0.2717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;Unsweet pound cake?Salmon);Western;1;Transformed;Savory;;Food;0.3873;4.8702;68.6134;0.0640;0.2981;0.9716;0.3620;0.0012;0.3294;0.0958;2.804;2.0915;0.2017;0.0464;0.0790;0.1290;0.4420;2081;57.9261;0.5625;0.3504;0.0872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;Unsweet pound cake?Salmon);Western;5;Transformed;Savory;;Food;0.4532;5.1027;70.2191;0.0935;0.3328;0.9612;0.4000;0.0012;0.3791;0.1183;2.963;2.5012;0.2500;0.0525;0.1147;0.1412;0.6354;2362;52.1507;0.4694;0.3656;0.1650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;Hachis Parmentier ;Western;1;Transformed;Savory;;Food;0.3760;4.9500;70.3440;0.0825;0.3486;0.9696;0.3823;0.0012;0.3361;0.1054;2.772;2.4375;0.2450;0.0371;0.0811;0.1189;0.4547;1924;38.7005;0.4110;0.3776;0.2113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;Hachis Parmentier ;Western;2;Transformed;Savory;;Food;0.2999;4.8234;69.3697;0.0714;0.3624;0.9727;0.3896;0.0012;0.3112;0.0945;2.674;2.2841;0.2400;0.0408;0.0664;0.1029;0.3956;1979;33.0030;0.4090;0.3732;0.2178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;Cod Fritters;Western;complex;Transformed;Savory;;Food;0.3009;4.8727;68.4999;0.0666;0.3085;0.9745;0.4344;0.0012;0.3295;0.1022;2.668;2.2574;0.2883;0.0467;0.0743;0.0975;0.4371;1687;43.4095;0.5604;0.3399;0.0997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;rulers and protractor;;;;;;Nonfood;0.1539;4.4604;71.3674;0.1016;0.3493;0.9798;0.3818;0.0013;0.2714;0.0728;2.471;2.2400;0.2100;0.0561;0.0491;0.0867;0.4232;3569;46.4352;0.4419;0.3205;0.2375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;drawing compass, sharpener, pencil;;;;;;Nonfood;0.0520;4.4067;65.7910;0.0298;0.3857;0.9914;0.3775;0.0014;0.2371;0.0676;2.288;2.0067;0.2100;0.0461;0.0247;0.0520;0.1906;1458;26.0062;0.6191;0.2100;0.1709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;colored balls;;;;;;Nonfood;0.0877;4.3902;63.3350;0.0163;0.3994;0.9943;0.3732;0.0012;0.2190;0.0698;2.259;1.8196;0.2367;0.0405;0.0148;0.0394;0.1635;2475;40.1104;0.4242;0.3364;0.2394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;colored balls;;;;;;Nonfood;0.0926;4.3185;63.4158;0.0168;0.3981;0.9941;0.3472;0.0012;0.2202;0.0598;2.223;1.8082;0.2217;0.0314;0.0146;0.0413;0.1632;2722;39.1906;0.3969;0.3583;0.2448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;glasses;;;;;;Nonfood;0.0229;4.3386;66.2553;0.0397;0.4033;0.9904;0.3509;0.0013;0.2320;0.0751;2.367;1.9949;0.1567;0.0524;0.0143;0.0624;0.1871;297;4.5369;0.3425;0.3336;0.3239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;glasses;;;;;;Nonfood;0.0289;4.4284;67.4553;0.0418;0.3967;0.9907;0.3797;0.0013;0.2349;0.0778;2.378;2.1113;0.2183;0.0437;0.0134;0.0640;0.1806;247;3.8097;0.3404;0.3332;0.3264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;clothespegs (pins);;;;;;Nonfood;0.1276;4.4127;64.3344;0.0228;0.3780;0.9910;0.3940;0.0013;0.2373;0.0750;2.429;1.9910;0.2350;0.0491;0.0201;0.0600;0.1911;1158;16.3310;0.2688;0.3071;0.4241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;clothespegs (pins);;;;;;Nonfood;0.1213;4.4603;65.4526;0.0291;0.3792;0.9890;0.3835;0.0013;0.2468;0.0710;2.341;1.9432;0.2483;0.0484;0.0190;0.0646;0.2205;1283;16.5417;0.2671;0.3075;0.4254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756;clothespegs (pins);;;;;;Nonfood;0.2659;4.7117;66.8065;0.0469;0.3495;0.9826;0.3886;0.0012;0.2918;0.0726;2.361;2.2207;0.3250;0.0538;0.0606;0.0935;0.4380;6516;57.2778;0.4371;0.3602;0.2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;clothespegs (pins);;;;;;Nonfood;0.2266;4.7202;66.4042;0.0370;0.3505;0.9856;0.4125;0.0012;0.2738;0.0746;2.375;2.1968;0.3217;0.0498;0.0548;0.0879;0.3469;6423;51.1401;0.4317;0.3494;0.2189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;spools of yarn (sewing thread);;;;;;Nonfood;0.1841;4.7430;67.6502;0.0592;0.3406;0.9789;0.4267;0.0012;0.3029;0.0724;2.404;2.2707;0.2600;0.0583;0.0566;0.0791;0.3717;4227;26.0846;0.3684;0.3312;0.3004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;spools of yarn (sewing thread);;;;;;Nonfood;0.0914;4.4405;65.6490;0.0318;0.3761;0.9882;0.3864;0.0013;0.2537;0.0706;2.337;1.9665;0.2167;0.0514;0.0281;0.0651;0.2092;2659;28.7049;0.4077;0.3592;0.2332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;spools of yarn (sewing thread);;;;;;Nonfood;0.0434;4.2607;64.9868;0.0287;0.4012;0.9905;0.3334;0.0012;0.2362;0.0600;2.144;1.8595;0.2267;0.0466;0.0189;0.0521;0.1896;1690;22.3827;0.4002;0.3547;0.2451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;Desgined coaster;;;;;;Nonfood;0.1250;4.1125;69.3723;0.0707;0.3782;0.9837;0.3110;0.0013;0.2397;0.0721;2.174;2.2772;0.2583;0.0416;0.0350;0.0579;0.2702;375;6.3944;0.4393;0.2961;0.2646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;Desgined coaster;;;;;;Nonfood;0.2801;4.3948;70.6402;0.0957;0.3180;0.9733;0.3239;0.0012;0.3004;0.0957;2.443;2.7173;0.3100;0.0459;0.0738;0.0908;0.4391;686;13.1580;0.4461;0.2953;0.2586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;toothbrush;;;;;;Nonfood;0.0473;4.2075;62.1670;0.0121;0.4163;0.9955;0.2858;0.0013;0.2042;0.0641;2.342;1.7881;0.1800;0.0413;0.0093;0.0397;0.0968;768;17.8658;0.2157;0.3454;0.4389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;toothbrushes;;;;;;Nonfood;0.2000;4.7168;63.9131;0.0252;0.3742;0.9892;0.3676;0.0013;0.2577;0.0664;2.604;2.1695;0.2367;0.0503;0.0409;0.0694;0.2637;4278;38.7530;0.3637;0.3517;0.2846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;toothbrushes;;;;;;Nonfood;0.1342;4.4655;63.1987;0.0214;0.3890;0.9910;0.3505;0.0013;0.2421;0.0725;2.506;2.0501;0.2033;0.0458;0.0303;0.0620;0.2239;2767;35.5420;0.3520;0.3866;0.2615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;razor (shaver);;;;;;Nonfood;0.0326;4.1386;61.9456;0.0109;0.4267;0.9961;0.2786;0.0013;0.2010;0.0632;2.269;1.7167;0.1700;0.0453;0.0033;0.0411;0.0913;532;8.4620;0.3171;0.3238;0.3591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;razors (shavers);;;;;;Nonfood;0.0714;4.4329;64.8409;0.0317;0.4025;0.9895;0.2938;0.0013;0.2363;0.0725;2.222;2.0003;0.1883;0.0547;0.0146;0.0628;0.2001;1142;15.0690;0.3055;0.3182;0.3763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;glass pots with colored plastic caps (Cream case for makeup);;;;;;Nonfood;0.0568;4.3335;63.1422;0.0154;0.4124;0.9944;0.3314;0.0012;0.2138;0.0590;2.175;1.7966;0.2083;0.0366;0.0110;0.0424;0.1400;1626;32.3097;0.4908;0.3691;0.1401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;glass pots with colored plastic caps (Cream case for makeup);;;;;;Nonfood;0.0660;4.3061;63.8919;0.0186;0.4083;0.9934;0.3639;0.0012;0.2220;0.0626;2.128;1.8278;0.2000;0.0394;0.0124;0.0449;0.1560;1959;30.0782;0.4571;0.3412;0.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;plastic erasers;;;;;;Nonfood;0.0288;4.1864;68.9530;0.0435;0.4209;0.9916;0.3354;0.0013;0.2177;0.0646;1.859;1.8677;0.2000;0.0437;0.0128;0.0479;0.1681;954;7.4899;0.3301;0.3237;0.3463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;plastic erasers;;;;;;Nonfood;0.0291;4.2064;68.1376;0.0366;0.4201;0.9919;0.3455;0.0013;0.2182;0.0666;1.892;1.8711;0.1917;0.0452;0.0123;0.0327;0.1567;1075;7.6440;0.3298;0.3231;0.3472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;plastic forks;;;;;;Nonfood;0.0485;4.2622;64.6241;0.0246;0.4156;0.9917;0.3454;0.0013;0.2276;0.0667;2.183;1.9644;0.2200;0.0526;0.0199;0.0515;0.2055;2674;30.4105;0.3958;0.3874;0.2168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;plastic forks;;;;;;Nonfood;0.0447;4.2162;65.4599;0.0281;0.4164;0.9909;0.3269;0.0012;0.2308;0.0702;2.127;1.9121;0.1983;0.0557;0.0190;0.0496;0.2375;2185;27.6835;0.3828;0.3823;0.2349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;plastic box;;;;;;Nonfood;0.1852;4.5095;63.1921;0.0169;0.3727;0.9935;0.3734;0.0014;0.2179;0.0672;2.357;1.8519;0.1550;0.0451;0.0176;0.0514;0.1439;915;28.2822;0.2336;0.3314;0.4350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;two plastic boxes;;;;;;Nonfood;0.3980;4.9707;66.2498;0.0463;0.3295;0.9842;0.4091;0.0013;0.2743;0.0916;2.221;2.2853;0.2383;0.0736;0.0463;0.0744;0.3401;1526;40.7078;0.2451;0.3310;0.4239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
776;two plastic boxes;;;;;;Nonfood;0.3867;4.8337;63.6931;0.0244;0.3560;0.9899;0.3945;0.0013;0.2450;0.0845;2.533;1.9565;0.2150;0.0526;0.0325;0.0592;0.2147;1148;34.8231;0.2692;0.3304;0.4004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;three plastic boxes;;;;;;Nonfood;0.4164;4.7809;64.1948;0.0275;0.3177;0.9884;0.4505;0.0013;0.2579;0.0859;2.598;2.0247;0.1667;0.0526;0.0473;0.0640;0.2658;1044;47.0242;0.2141;0.3299;0.4560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;colored origami sheets;;;;;;Nonfood;0.3984;4.6368;63.4804;0.0212;0.3249;0.9921;0.3900;0.0012;0.2501;0.0724;2.388;1.9230;0.2383;0.0513;0.0314;0.0621;0.2765;3835;62.7422;0.2591;0.3247;0.4163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
779;colored origami sheets with origami;;;;;;Nonfood;0.4169;4.8646;64.3870;0.0274;0.3161;0.9896;0.3986;0.0012;0.2648;0.0657;2.479;2.0122;0.2900;0.0505;0.0410;0.0757;0.3305;6038;64.7817;0.3374;0.3127;0.3499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
780;colored origami sheets with origami;;;;;;Nonfood;0.4046;4.9085;64.3527;0.0299;0.3116;0.9874;0.3919;0.0013;0.2746;0.0776;2.554;2.0669;0.2950;0.0498;0.0473;0.0787;0.3800;6910;65.1193;0.3160;0.3386;0.3454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781;origami;;;;;;Nonfood;0.1836;4.4186;64.9007;0.0272;0.3650;0.9905;0.3378;0.0013;0.2402;0.0681;2.374;1.9525;0.2550;0.0352;0.0274;0.0710;0.1987;2527;44.3450;0.3580;0.3503;0.2917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;Embroidery thread;;;;;;Nonfood;0.1998;4.7235;72.0491;0.1110;0.3384;0.9653;0.3396;0.0012;0.3341;0.0841;2.480;2.5823;0.2417;0.0590;0.0851;0.1323;0.6644;8041;48.1114;0.4440;0.3384;0.2176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783;Embroidery thread;;;;;;Nonfood;0.2052;4.8831;72.0008;0.1149;0.3222;0.9630;0.4156;0.0012;0.3575;0.0895;2.482;2.6411;0.3217;0.0676;0.1032;0.1390;0.7166;7897;51.0029;0.4658;0.3542;0.1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784;dishcloths;;;;;;Nonfood;0.4145;4.8777;69.0245;0.0742;0.3299;0.9664;0.4034;0.0012;0.3574;0.0972;2.828;2.5084;0.2417;0.0629;0.0930;0.1191;0.6042;3790;34.5911;0.3646;0.3617;0.2737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
785;dishcloths;;;;;;Nonfood;0.3801;4.7842;70.2679;0.0830;0.3427;0.9635;0.3492;0.0012;0.3564;0.0952;2.789;2.5624;0.3000;0.0673;0.0940;0.1337;0.6543;4047;35.1883;0.3720;0.3639;0.2641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;dishcloths;;;;;;Nonfood;0.3833;4.7900;68.5312;0.0636;0.3536;0.9710;0.3813;0.0012;0.3433;0.1036;2.809;2.3798;0.2283;0.0582;0.0692;0.1262;0.4962;2043;23.7273;0.3392;0.3738;0.2870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787;ball of knitting wool;;;;;;Nonfood;0.2653;4.8645;64.0126;0.0282;0.3537;0.9877;0.3797;0.0012;0.2723;0.0844;2.442;2.0611;0.2383;0.0622;0.0334;0.0666;0.2561;2366;22.9536;0.3551;0.3532;0.2918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;ball of knitting wool;;;;;;Nonfood;0.3625;4.8379;64.4985;0.0381;0.3533;0.9829;0.3828;0.0012;0.2985;0.0902;2.711;2.2148;0.3117;0.0536;0.0460;0.0880;0.3043;2181;24.4279;0.3507;0.3552;0.2941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
789;water balloons;;;;;;Nonfood;0.1980;4.5942;63.0895;0.0173;0.3702;0.9936;0.3734;0.0013;0.2224;0.0693;2.293;1.7596;0.2383;0.0359;0.0189;0.0504;0.1548;2099;45.4788;0.4372;0.2486;0.3142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;water balloons;;;;;;Nonfood;0.2962;4.8181;64.7457;0.0340;0.3368;0.9873;0.4037;0.0012;0.2603;0.0687;2.441;2.0728;0.2817;0.0460;0.0413;0.0758;0.3104;5680;61.6698;0.4625;0.2756;0.2619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;balloons;;;;;;Nonfood;0.2219;4.7237;66.7353;0.0489;0.3376;0.9834;0.3934;0.0012;0.2825;0.0785;2.584;2.3249;0.3117;0.0581;0.0465;0.0796;0.4307;5621;60.0156;0.5107;0.3415;0.1478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
792;sponge;;;;;;Nonfood;0.2542;4.5039;65.7248;0.0374;0.3383;0.9829;0.3513;0.0012;0.2747;0.0756;2.524;1.7854;0.1767;0.0263;0.0230;0.0664;0.2090;1442;67.1791;0.6574;0.2980;0.0446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;Marker pens;;;;;;Nonfood;0.0616;4.2971;66.7103;0.0299;0.3895;0.9912;0.3348;0.0013;0.2293;0.0592;2.107;1.9365;0.2217;0.0429;0.0227;0.0594;0.1937;2208;24.4438;0.3916;0.2230;0.3854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;Marker pens;;;;;;Nonfood;0.0762;4.4276;68.0370;0.0387;0.3785;0.9890;0.3185;0.0014;0.2403;0.0674;2.224;2.1358;0.2283;0.0571;0.0309;0.0664;0.2374;2339;23.0405;0.3863;0.2311;0.3826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
795;paper clips;;;;;;Nonfood;0.0158;4.2359;67.5065;0.0360;0.4126;0.9913;0.3608;0.0013;0.2224;0.0681;1.975;1.9000;0.1950;0.0448;0.0139;0.0479;0.1700;457;4.4836;0.3614;0.3344;0.3042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;chopsticks;;;;;;Nonfood;0.1487;4.5229;67.0718;0.0351;0.3878;0.9875;0.4023;0.0013;0.2578;0.0655;2.377;2.2196;0.2100;0.0489;0.0444;0.0812;0.2700;3910;30.9275;0.4373;0.3400;0.2227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
797;tie;;;;;;Nonfood;0.1988;4.8600;75.6531;0.3986;0.2952;0.9251;0.1986;0.0013;0.3843;0.1115;2.625;2.2419;0.2433;0.0764;0.1128;0.1925;0.9021;1104;8.2636;0.3271;0.3328;0.3401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;ballpoint pens;;;;;;Nonfood;0.1559;4.7481;69.6847;0.0704;0.3418;0.9782;0.3715;0.0013;0.2953;0.0926;2.438;2.3452;0.2417;0.0648;0.0322;0.0967;0.3365;1774;20.7642;0.3766;0.3151;0.3083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;ballpoint pens;;;;;;Nonfood;0.1224;4.7526;68.9475;0.0817;0.3428;0.9754;0.3584;0.0013;0.3056;0.0954;2.348;2.2112;0.2583;0.0616;0.0271;0.0895;0.3930;1530;15.8946;0.3669;0.3185;0.3146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
800;calculator;;;;;;Nonfood;0.2696;4.8071;70.2224;0.0877;0.3222;0.9764;0.3586;0.0013;0.3061;0.0936;2.333;2.4473;0.3433;0.0657;0.0689;0.0921;0.4131;1748;24.3054;0.2664;0.3831;0.3504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;Red ink pad for a seal;;;;;;Nonfood;0.0676;4.2219;64.7231;0.0213;0.3685;0.9930;0.3356;0.0014;0.2192;0.0670;1.982;1.7649;0.2250;0.0482;0.0208;0.0337;0.1368;951;27.0949;0.5483;0.2502;0.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;badminton shuttles;;;;;;Nonfood;0.2768;4.6748;68.0728;0.0593;0.3807;0.9805;0.4384;0.0012;0.3031;0.0864;2.219;2.2796;0.2350;0.0450;0.0601;0.0806;0.4554;3509;50.4598;0.4066;0.3781;0.2153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
803;badminton shuttles;;;;;;Nonfood;0.2508;4.7076;65.9367;0.0356;0.3885;0.9860;0.4318;0.0012;0.2730;0.0857;2.411;2.0363;0.2317;0.0430;0.0429;0.0697;0.3169;2198;45.2882;0.4112;0.3732;0.2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;CD-ROM with cover;;;;;;Nonfood;0.4265;5.0386;66.3642;0.0378;0.3377;0.9839;0.4219;0.0013;0.2806;0.0893;2.594;2.0345;0.2133;0.0606;0.0348;0.0893;0.2437;1278;18.4342;0.3212;0.3222;0.3566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;CD-ROM without cover;;;;;;Nonfood;0.0569;4.5112;66.1819;0.0319;0.3593;0.9891;0.3509;0.0013;0.2329;0.0568;2.046;1.9189;0.2250;0.0498;0.0299;0.0532;0.2390;3769;22.2221;0.3189;0.3383;0.3428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806;paper cups;;;;;;Nonfood;0.5691;5.1312;64.4621;0.0336;0.3390;0.9857;0.4421;0.0012;0.2876;0.0870;2.607;2.3487;0.2667;0.0815;0.0540;0.0732;0.3495;2941;37.7352;0.3403;0.3612;0.2985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;paper cups;;;;;;Nonfood;0.4278;5.0406;63.6191;0.0318;0.3315;0.9866;0.3515;0.0013;0.2702;0.0714;2.537;2.0423;0.3167;0.0431;0.0394;0.0611;0.2928;3826;50.3941;0.4052;0.3364;0.2584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
